# ModernWpf v1 public resource-key contract (shipped).
# Format: project-relative XAML path|literal top-level x:Key
# Template parts, visual states, implicit/type keys, and unlisted keys are not contracted.
ThemeResources/Light.xaml|ListViewItemDragForeground
ThemeResources/Light.xaml|ListViewItemDragThemeOpacity
ThemeResources/Light.xaml|ListViewItemFocusBorderBrush
ThemeResources/Light.xaml|ListViewItemFocusSecondaryBorderBrush
ThemeResources/Light.xaml|ListViewItemFocusVisualPrimaryBrush
ThemeResources/Light.xaml|ListViewItemFocusVisualSecondaryBrush
ThemeResources/Light.xaml|ListViewItemForeground
ThemeResources/Light.xaml|ListViewItemForegroundPointerOver
ThemeResources/Light.xaml|ListViewItemForegroundPressed
ThemeResources/Light.xaml|ListViewItemForegroundSelected
ThemeResources/Light.xaml|ListViewItemForegroundSelectedPointerOver
ThemeResources/Light.xaml|ListViewItemForegroundSelectedPressed
ThemeResources/Light.xaml|ListViewItemMultiArrangeOverlayTextBackground
ThemeResources/Light.xaml|ListViewItemMultiArrangeOverlayTextBorder
ThemeResources/Light.xaml|ListViewItemPillFillBrush
ThemeResources/Light.xaml|ListViewItemPlaceholderBackground
ThemeResources/Light.xaml|ListViewItemReorderHintThemeOffset
ThemeResources/Light.xaml|ListViewItemReorderTargetThemeOpacity
ThemeResources/Light.xaml|ListViewItemReorderTargetThemeScale
ThemeResources/Light.xaml|ListViewItemReorderThemeOpacity
ThemeResources/Light.xaml|ListViewItemRevealBorderBrush
ThemeResources/Light.xaml|ListViewItemRevealBorderBrushPointerOver
ThemeResources/Light.xaml|ListViewItemRevealBorderBrushPressed
ThemeResources/Light.xaml|ListViewItemSelectedBorderThemeThickness
ThemeResources/Light.xaml|ListViewItemSelectionCheckMarkVisualEnabled
ThemeResources/Light.xaml|LoopingSelectorButtonBackground
ThemeResources/Light.xaml|LoopingSelectorItemBackgroundPointerOver
ThemeResources/Light.xaml|LoopingSelectorItemBackgroundPressed
ThemeResources/Light.xaml|LoopingSelectorItemForeground
ThemeResources/Light.xaml|LoopingSelectorItemForegroundPointerOver
ThemeResources/Light.xaml|LoopingSelectorItemForegroundPressed
ThemeResources/Light.xaml|LoopingSelectorItemForegroundSelected
ThemeResources/Light.xaml|MUX_RatingControlDefaultFontInfo
ThemeResources/Light.xaml|MenuBarBackground
ThemeResources/Light.xaml|MenuBarForeground
ThemeResources/Light.xaml|MenuBarItemBackground
ThemeResources/Light.xaml|MenuBarItemBackgroundPointerOver
ThemeResources/Light.xaml|MenuBarItemBackgroundPressed
ThemeResources/Light.xaml|MenuBarItemBackgroundSelected
ThemeResources/Light.xaml|MenuBarItemBorderBrush
ThemeResources/Light.xaml|MenuBarItemBorderBrushPointerOver
ThemeResources/Light.xaml|MenuBarItemBorderBrushPressed
ThemeResources/Light.xaml|MenuBarItemBorderBrushSelected
ThemeResources/Light.xaml|MenuBarItemBorderThickness
ThemeResources/Light.xaml|MenuBorderColorDefaultBrush
ThemeResources/Light.xaml|MenuFlyoutItemBackground
ThemeResources/Light.xaml|MenuFlyoutItemBackgroundBrush
ThemeResources/Light.xaml|MenuFlyoutItemBackgroundDisabled
ThemeResources/Light.xaml|MenuFlyoutItemBackgroundPointerOver
ThemeResources/Light.xaml|MenuFlyoutItemBackgroundPressed
ThemeResources/Light.xaml|MenuFlyoutItemBorderThickness
ThemeResources/Light.xaml|MenuFlyoutItemDoublePlaceholderThemeThickness
ThemeResources/Light.xaml|MenuFlyoutItemForeground
ThemeResources/Light.xaml|MenuFlyoutItemForegroundDisabled
ThemeResources/Light.xaml|MenuFlyoutItemForegroundPointerOver
ThemeResources/Light.xaml|MenuFlyoutItemForegroundPressed
ThemeResources/Light.xaml|MenuFlyoutItemKeyboardAcceleratorTextForeground
ThemeResources/Light.xaml|MenuFlyoutItemKeyboardAcceleratorTextForegroundDisabled
ThemeResources/Light.xaml|MenuFlyoutItemKeyboardAcceleratorTextForegroundPointerOver
ThemeResources/Light.xaml|MenuFlyoutItemKeyboardAcceleratorTextForegroundPressed
ThemeResources/Light.xaml|MenuFlyoutItemRevealBackground
ThemeResources/Light.xaml|MenuFlyoutItemRevealBackgroundDisabled
ThemeResources/Light.xaml|MenuFlyoutItemRevealBackgroundPointerOver
ThemeResources/Light.xaml|MenuFlyoutItemRevealBackgroundPressed
ThemeResources/Light.xaml|MenuFlyoutItemRevealBorderBrush
ThemeResources/Light.xaml|MenuFlyoutItemRevealBorderBrushDisabled
ThemeResources/Light.xaml|MenuFlyoutItemRevealBorderBrushPointerOver
ThemeResources/Light.xaml|MenuFlyoutItemRevealBorderBrushPressed
ThemeResources/Light.xaml|MenuFlyoutItemThemePadding
ThemeResources/Light.xaml|MenuFlyoutItemThemePaddingNarrow
ThemeResources/Light.xaml|MenuFlyoutPresenterBackground
ThemeResources/Light.xaml|MenuFlyoutPresenterBorderBrush
ThemeResources/Light.xaml|MenuFlyoutPresenterBorderThemeThickness
ThemeResources/Light.xaml|MenuFlyoutSeparatorBackground
ThemeResources/Light.xaml|MenuFlyoutSeparatorThemeHeight
ThemeResources/Light.xaml|MenuFlyoutSubItemBackground
ThemeResources/Light.xaml|MenuFlyoutSubItemBackgroundBrush
ThemeResources/Light.xaml|MenuFlyoutSubItemBackgroundDisabled
ThemeResources/Light.xaml|MenuFlyoutSubItemBackgroundPointerOver
ThemeResources/Light.xaml|MenuFlyoutSubItemBackgroundPressed
ThemeResources/Light.xaml|MenuFlyoutSubItemBackgroundSubMenuOpened
ThemeResources/Light.xaml|MenuFlyoutSubItemBorderThickness
ThemeResources/Light.xaml|MenuFlyoutSubItemChevron
ThemeResources/Light.xaml|MenuFlyoutSubItemChevronDisabled
ThemeResources/Light.xaml|MenuFlyoutSubItemChevronPointerOver
ThemeResources/Light.xaml|MenuFlyoutSubItemChevronPressed
ThemeResources/Light.xaml|MenuFlyoutSubItemChevronSubMenuOpened
ThemeResources/Light.xaml|MenuFlyoutSubItemForeground
ThemeResources/Light.xaml|MenuFlyoutSubItemForegroundDisabled
ThemeResources/Light.xaml|MenuFlyoutSubItemForegroundPointerOver
ThemeResources/Light.xaml|MenuFlyoutSubItemForegroundPressed
ThemeResources/Light.xaml|MenuFlyoutSubItemForegroundSubMenuOpened
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBackground
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBackgroundDisabled
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBackgroundPointerOver
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBackgroundPressed
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBackgroundSubMenuOpened
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBorderBrush
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBorderBrushDisabled
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBorderBrushPointerOver
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBorderBrushPressed
ThemeResources/Light.xaml|MenuFlyoutSubItemRevealBorderBrushSubMenuOpened
ThemeResources/Light.xaml|NavigationViewBackButtonBackground
ThemeResources/Light.xaml|NavigationViewButtonBackgroundDisabled
ThemeResources/Light.xaml|NavigationViewButtonBackgroundPointerOver
ThemeResources/Light.xaml|NavigationViewButtonBackgroundPressed
ThemeResources/Light.xaml|NavigationViewButtonForegroundDisabled
ThemeResources/Light.xaml|NavigationViewButtonForegroundPointerOver
ThemeResources/Light.xaml|NavigationViewButtonForegroundPressed
ThemeResources/Light.xaml|NavigationViewContentBackground
ThemeResources/Light.xaml|NavigationViewContentGridBorderBrush
ThemeResources/Light.xaml|NavigationViewDefaultPaneBackground
ThemeResources/Light.xaml|NavigationViewExpandedPaneBackground
ThemeResources/Light.xaml|NavigationViewItemBackground
ThemeResources/Light.xaml|NavigationViewItemBackgroundChecked
ThemeResources/Light.xaml|NavigationViewItemBackgroundCheckedDisabled
ThemeResources/Light.xaml|NavigationViewItemBackgroundCheckedPointerOver
ThemeResources/Light.xaml|NavigationViewItemBackgroundCheckedPressed
ThemeResources/Light.xaml|NavigationViewItemBackgroundDisabled
ThemeResources/Light.xaml|NavigationViewItemBackgroundPointerOver
ThemeResources/Light.xaml|NavigationViewItemBackgroundPressed
ThemeResources/Light.xaml|NavigationViewItemBackgroundSelected
ThemeResources/Light.xaml|NavigationViewItemBackgroundSelectedDisabled
ThemeResources/Light.xaml|NavigationViewItemBackgroundSelectedPointerOver
ThemeResources/Light.xaml|NavigationViewItemBackgroundSelectedPressed
ThemeResources/Light.xaml|NavigationViewItemBorderBrush
ThemeResources/Light.xaml|NavigationViewItemBorderBrushChecked
ThemeResources/Light.xaml|NavigationViewItemBorderBrushCheckedDisabled
ThemeResources/Light.xaml|NavigationViewItemBorderBrushCheckedPointerOver
ThemeResources/Light.xaml|NavigationViewItemBorderBrushCheckedPressed
ThemeResources/Light.xaml|NavigationViewItemBorderBrushDisabled
ThemeResources/Light.xaml|NavigationViewItemBorderBrushPointerOver
ThemeResources/Light.xaml|NavigationViewItemBorderBrushPressed
ThemeResources/Light.xaml|NavigationViewItemBorderBrushSelected
ThemeResources/Light.xaml|NavigationViewItemBorderBrushSelectedDisabled
ThemeResources/Light.xaml|NavigationViewItemBorderBrushSelectedPointerOver
ThemeResources/Light.xaml|NavigationViewItemBorderBrushSelectedPressed
ThemeResources/Light.xaml|NavigationViewItemForeground
ThemeResources/Light.xaml|NavigationViewItemForegroundChecked
ThemeResources/Light.xaml|NavigationViewItemForegroundCheckedDisabled
ThemeResources/Light.xaml|NavigationViewItemForegroundCheckedPointerOver
ThemeResources/Light.xaml|NavigationViewItemForegroundCheckedPressed
ThemeResources/Light.xaml|NavigationViewItemForegroundDisabled
ThemeResources/Light.xaml|NavigationViewItemForegroundPointerOver
ThemeResources/Light.xaml|NavigationViewItemForegroundPressed
ThemeResources/Light.xaml|NavigationViewItemForegroundSelected
ThemeResources/Light.xaml|NavigationViewItemForegroundSelectedDisabled
ThemeResources/Light.xaml|NavigationViewItemForegroundSelectedPointerOver
ThemeResources/Light.xaml|NavigationViewItemForegroundSelectedPressed
ThemeResources/Light.xaml|NavigationViewItemHeaderForeground
ThemeResources/Light.xaml|NavigationViewItemIconBackground
ThemeResources/Light.xaml|NavigationViewItemSeparatorForeground
ThemeResources/Light.xaml|NavigationViewSelectionIndicatorForeground
ThemeResources/Light.xaml|NavigationViewTopPaneBackground
ThemeResources/Light.xaml|NavigationWindowBackground
ThemeResources/Light.xaml|NavigationWindowForeground
ThemeResources/Light.xaml|NumberBoxPopupBackground
ThemeResources/Light.xaml|NumberBoxPopupBorderBrush
ThemeResources/Light.xaml|NumberBoxPopupBorderThickness
ThemeResources/Light.xaml|NumberBoxPopupIndicatorForeground
ThemeResources/Light.xaml|NumberBoxPopupSpinButtonBackground
ThemeResources/Light.xaml|NumberBoxPopupSpinButtonBorderThickness
ThemeResources/Light.xaml|OverlayCornerRadius
ThemeResources/Light.xaml|PageBackground
ThemeResources/Light.xaml|PageForeground
ThemeResources/Light.xaml|PersonPictureBadgeGridMargin
ThemeResources/Light.xaml|PersonPictureEllipseBadgeFillThemeBrush
ThemeResources/Light.xaml|PersonPictureEllipseBadgeForegroundThemeBrush
ThemeResources/Light.xaml|PersonPictureEllipseBadgeImageSourceStrokeOpacity
ThemeResources/Light.xaml|PersonPictureEllipseBadgeStrokeOpacity
ThemeResources/Light.xaml|PersonPictureEllipseBadgeStrokeThemeBrush
ThemeResources/Light.xaml|PersonPictureEllipseBadgeStrokeThickness
ThemeResources/Light.xaml|PersonPictureEllipseFillStrokeBrush
ThemeResources/Light.xaml|PersonPictureEllipseFillThemeBrush
ThemeResources/Light.xaml|PersonPictureEllipseStrokeThickness
ThemeResources/Light.xaml|PersonPictureForegroundThemeBrush
ThemeResources/Light.xaml|ProgressBarBackground
ThemeResources/Light.xaml|ProgressBarBorderBrush
ThemeResources/Light.xaml|ProgressBarBorderThemeThickness
ThemeResources/Light.xaml|ProgressBarErrorForegroundColor
ThemeResources/Light.xaml|ProgressBarForeground
ThemeResources/Light.xaml|ProgressBarIndeterminateBackground
ThemeResources/Light.xaml|ProgressBarIndeterminateBorderBrush
ThemeResources/Light.xaml|ProgressBarIndicatorPauseOpacity
ThemeResources/Light.xaml|ProgressBarPausedForegroundColor
ThemeResources/Light.xaml|ProgressBarThemeMinHeight
ThemeResources/Light.xaml|ProgressRingBackgroundThemeBrush
ThemeResources/Light.xaml|ProgressRingForegroundThemeBrush
ThemeResources/Light.xaml|ProgressRingStrokeThickness
ThemeResources/Light.xaml|RadioButtonBackground
ThemeResources/Light.xaml|RadioButtonBackgroundDisabled
ThemeResources/Light.xaml|RadioButtonBackgroundPointerOver
ThemeResources/Light.xaml|RadioButtonBackgroundPressed
ThemeResources/Light.xaml|RadioButtonBorderBrush
ThemeResources/Light.xaml|RadioButtonBorderBrushDisabled
ThemeResources/Light.xaml|RadioButtonBorderBrushPointerOver
ThemeResources/Light.xaml|RadioButtonBorderBrushPressed
ThemeResources/Light.xaml|RadioButtonBorderThemeThickness
ThemeResources/Light.xaml|RadioButtonCheckGlyphFill
ThemeResources/Light.xaml|RadioButtonCheckGlyphFillDisabled
ThemeResources/Light.xaml|RadioButtonCheckGlyphFillPointerOver
ThemeResources/Light.xaml|RadioButtonCheckGlyphFillPressed
ThemeResources/Light.xaml|RadioButtonCheckGlyphStroke
ThemeResources/Light.xaml|RadioButtonCheckGlyphStrokeChecked
ThemeResources/Light.xaml|RadioButtonCheckGlyphStrokeCheckedDisabled
ThemeResources/Light.xaml|RadioButtonCheckGlyphStrokeCheckedPointerOver
ThemeResources/Light.xaml|RadioButtonCheckGlyphStrokeCheckedPressed
ThemeResources/Light.xaml|RadioButtonCheckGlyphStrokeDisabled
ThemeResources/Light.xaml|RadioButtonCheckGlyphStrokePointerOver
ThemeResources/Light.xaml|RadioButtonCheckGlyphStrokePressed
ThemeResources/Light.xaml|RadioButtonCheckOuterEllipseCheckedFillPointerOver
ThemeResources/Light.xaml|RadioButtonCheckOuterEllipseCheckedFillPressed
ThemeResources/Light.xaml|RadioButtonCheckOuterEllipseCheckedStrokePressed
ThemeResources/Light.xaml|RadioButtonForeground
ThemeResources/Light.xaml|RadioButtonForegroundDisabled
ThemeResources/Light.xaml|RadioButtonForegroundPointerOver
ThemeResources/Light.xaml|RadioButtonForegroundPressed
ThemeResources/Light.xaml|RadioButtonOuterEllipseCheckedFill
ThemeResources/Light.xaml|RadioButtonOuterEllipseCheckedFillDisabled
ThemeResources/Light.xaml|RadioButtonOuterEllipseCheckedFillPointerOver
ThemeResources/Light.xaml|RadioButtonOuterEllipseCheckedFillPressed
ThemeResources/Light.xaml|RadioButtonOuterEllipseCheckedStroke
ThemeResources/Light.xaml|RadioButtonOuterEllipseCheckedStrokeDisabled
ThemeResources/Light.xaml|RadioButtonOuterEllipseCheckedStrokePointerOver
ThemeResources/Light.xaml|RadioButtonOuterEllipseCheckedStrokePressed
ThemeResources/Light.xaml|RadioButtonOuterEllipseFill
ThemeResources/Light.xaml|RadioButtonOuterEllipseFillDisabled
ThemeResources/Light.xaml|RadioButtonOuterEllipseFillPointerOver
ThemeResources/Light.xaml|RadioButtonOuterEllipseFillPressed
ThemeResources/Light.xaml|RadioButtonOuterEllipseStroke
ThemeResources/Light.xaml|RadioButtonOuterEllipseStrokeDisabled
ThemeResources/Light.xaml|RadioButtonOuterEllipseStrokePointerOver
ThemeResources/Light.xaml|RadioButtonOuterEllipseStrokePressed
ThemeResources/Light.xaml|RadioButtonsHeaderForeground
ThemeResources/Light.xaml|RadioButtonsHeaderForegroundDisabled
ThemeResources/Light.xaml|RatingControlCaptionForeground
ThemeResources/Light.xaml|RatingControlCaptionTopMargin
ThemeResources/Light.xaml|RatingControlDefaultFontInfo
ThemeResources/Light.xaml|RatingControlDisabledSelectedForeground
ThemeResources/Light.xaml|RatingControlFontSizeForRendering
ThemeResources/Light.xaml|RatingControlItemSpacing
ThemeResources/Light.xaml|RatingControlPlaceholderForeground
ThemeResources/Light.xaml|RatingControlPointerOverPlaceholderForeground
ThemeResources/Light.xaml|RatingControlPointerOverSelectedForeground
ThemeResources/Light.xaml|RatingControlPointerOverUnselectedForeground
ThemeResources/Light.xaml|RatingControlSelectedForeground
ThemeResources/Light.xaml|RatingControlUnselectedForeground
ThemeResources/Light.xaml|RepeatButtonBackground
ThemeResources/Light.xaml|RepeatButtonBackgroundDisabled
ThemeResources/Light.xaml|RepeatButtonBackgroundPointerOver
ThemeResources/Light.xaml|RepeatButtonBackgroundPressed
ThemeResources/Light.xaml|RepeatButtonBorderBrush
ThemeResources/Light.xaml|RepeatButtonBorderBrushDisabled
ThemeResources/Light.xaml|RepeatButtonBorderBrushPointerOver
ThemeResources/Light.xaml|RepeatButtonBorderBrushPressed
ThemeResources/Light.xaml|RepeatButtonBorderThemeThickness
ThemeResources/Light.xaml|RepeatButtonForeground
ThemeResources/Light.xaml|RepeatButtonForegroundDisabled
ThemeResources/Light.xaml|RepeatButtonForegroundPointerOver
ThemeResources/Light.xaml|RepeatButtonForegroundPressed
ThemeResources/Light.xaml|ResizeGripForeground
ThemeResources/Light.xaml|ScrollBarBackground
ThemeResources/Light.xaml|ScrollBarBackgroundDisabled
ThemeResources/Light.xaml|ScrollBarBackgroundPointerOver
ThemeResources/Light.xaml|ScrollBarBorderBrush
ThemeResources/Light.xaml|ScrollBarBorderBrushDisabled
ThemeResources/Light.xaml|ScrollBarBorderBrushPointerOver
ThemeResources/Light.xaml|ScrollBarButtonArrowForeground
ThemeResources/Light.xaml|ScrollBarButtonArrowForegroundDisabled
ThemeResources/Light.xaml|ScrollBarButtonArrowForegroundPointerOver
ThemeResources/Light.xaml|ScrollBarButtonArrowForegroundPressed
ThemeResources/Light.xaml|ScrollBarButtonBackground
ThemeResources/Light.xaml|ScrollBarButtonBackgroundDisabled
ThemeResources/Light.xaml|ScrollBarButtonBackgroundPointerOver
ThemeResources/Light.xaml|ScrollBarButtonBackgroundPressed
ThemeResources/Light.xaml|ScrollBarButtonBorderBrush
ThemeResources/Light.xaml|ScrollBarButtonBorderBrushDisabled
ThemeResources/Light.xaml|ScrollBarButtonBorderBrushPointerOver
ThemeResources/Light.xaml|ScrollBarButtonBorderBrushPressed
ThemeResources/Light.xaml|ScrollBarForeground
ThemeResources/Light.xaml|ScrollBarPanningThumbBackground
ThemeResources/Light.xaml|ScrollBarPanningThumbBackgroundColor
ThemeResources/Light.xaml|ScrollBarPanningThumbBackgroundDisabled
ThemeResources/Light.xaml|ScrollBarThumbBackground
ThemeResources/Light.xaml|ScrollBarThumbBackgroundColor
ThemeResources/Light.xaml|ScrollBarThumbBorderBrush
ThemeResources/Light.xaml|ScrollBarThumbFill
ThemeResources/Light.xaml|ScrollBarThumbFillDisabled
ThemeResources/Light.xaml|ScrollBarThumbFillPointerOver
ThemeResources/Light.xaml|ScrollBarThumbFillPressed
ThemeResources/Light.xaml|ScrollBarTrackBorderThemeThickness
ThemeResources/Light.xaml|ScrollBarTrackFill
ThemeResources/Light.xaml|ScrollBarTrackFillDisabled
ThemeResources/Light.xaml|ScrollBarTrackFillPointerOver
ThemeResources/Light.xaml|ScrollBarTrackStroke
ThemeResources/Light.xaml|ScrollBarTrackStrokeDisabled
ThemeResources/Light.xaml|ScrollBarTrackStrokePointerOver
ThemeResources/Light.xaml|ScrollBarsSeparatorBackground
ThemeResources/Light.xaml|ScrollViewerScrollBarSeparatorBackground
ThemeResources/Light.xaml|SeparatorBorderBrush
ThemeResources/Light.xaml|SliderBorderThemeThickness
ThemeResources/Light.xaml|SliderContainerBackground
ThemeResources/Light.xaml|SliderContainerBackgroundDisabled
ThemeResources/Light.xaml|SliderContainerBackgroundPointerOver
ThemeResources/Light.xaml|SliderContainerBackgroundPressed
ThemeResources/Light.xaml|SliderHeaderForeground
ThemeResources/Light.xaml|SliderHeaderForegroundDisabled
ThemeResources/Light.xaml|SliderHeaderThemeFontWeight
ThemeResources/Light.xaml|SliderHeaderThemeMargin
ThemeResources/Light.xaml|SliderInlineTickBarFill
ThemeResources/Light.xaml|SliderOuterThumbBackground
ThemeResources/Light.xaml|SliderOutsideTickBarThemeHeight
ThemeResources/Light.xaml|SliderThumbBackground
ThemeResources/Light.xaml|SliderThumbBackgroundDisabled
ThemeResources/Light.xaml|SliderThumbBackgroundPointerOver
ThemeResources/Light.xaml|SliderThumbBackgroundPressed
ThemeResources/Light.xaml|SliderThumbBorderBrush
ThemeResources/Light.xaml|SliderTickBarFill
ThemeResources/Light.xaml|SliderTickBarFillDisabled
ThemeResources/Light.xaml|SliderTrackFill
ThemeResources/Light.xaml|SliderTrackFillDisabled
ThemeResources/Light.xaml|SliderTrackFillPointerOver
ThemeResources/Light.xaml|SliderTrackFillPressed
ThemeResources/Light.xaml|SliderTrackThemeHeight
ThemeResources/Light.xaml|SliderTrackValueFill
ThemeResources/Light.xaml|SliderTrackValueFillDisabled
ThemeResources/Light.xaml|SliderTrackValueFillPointerOver
ThemeResources/Light.xaml|SliderTrackValueFillPressed
ThemeResources/Light.xaml|SmokeFillColorDefault
ThemeResources/Light.xaml|SmokeFillColorDefaultBrush
ThemeResources/Light.xaml|SolidBackgroundFillColorBase
ThemeResources/Light.xaml|SolidBackgroundFillColorBaseAlt
ThemeResources/Light.xaml|SolidBackgroundFillColorBaseAltBrush
ThemeResources/Light.xaml|SolidBackgroundFillColorBaseBrush
ThemeResources/Light.xaml|SolidBackgroundFillColorQuarternary
ThemeResources/Light.xaml|SolidBackgroundFillColorQuarternaryBrush
ThemeResources/Light.xaml|SolidBackgroundFillColorSecondary
ThemeResources/Light.xaml|SolidBackgroundFillColorSecondaryBrush
ThemeResources/Light.xaml|SolidBackgroundFillColorTertiary
ThemeResources/Light.xaml|SolidBackgroundFillColorTertiaryBrush
ThemeResources/Light.xaml|SplitButtonBackground
ThemeResources/Light.xaml|SplitButtonBackgroundChecked
ThemeResources/Light.xaml|SplitButtonBackgroundCheckedDisabled
ThemeResources/Light.xaml|SplitButtonBackgroundCheckedPointerOver
ThemeResources/Light.xaml|SplitButtonBackgroundCheckedPressed
ThemeResources/Light.xaml|SplitButtonBackgroundDisabled
ThemeResources/Light.xaml|SplitButtonBackgroundPointerOver
ThemeResources/Light.xaml|SplitButtonBackgroundPressed
ThemeResources/Light.xaml|SplitButtonBorderBrush
ThemeResources/Light.xaml|SplitButtonBorderBrushChecked
ThemeResources/Light.xaml|SplitButtonBorderBrushCheckedDisabled
ThemeResources/Light.xaml|SplitButtonBorderBrushCheckedDivider
ThemeResources/Light.xaml|SplitButtonBorderBrushCheckedPointerOver
ThemeResources/Light.xaml|SplitButtonBorderBrushCheckedPressed
ThemeResources/Light.xaml|SplitButtonBorderBrushDisabled
ThemeResources/Light.xaml|SplitButtonBorderBrushDivider
ThemeResources/Light.xaml|SplitButtonBorderBrushPointerOver
ThemeResources/Light.xaml|SplitButtonBorderBrushPressed
ThemeResources/Light.xaml|SplitButtonBorderThemeThickness
ThemeResources/Light.xaml|SplitButtonForeground
ThemeResources/Light.xaml|SplitButtonForegroundChecked
ThemeResources/Light.xaml|SplitButtonForegroundCheckedDisabled
ThemeResources/Light.xaml|SplitButtonForegroundCheckedPointerOver
ThemeResources/Light.xaml|SplitButtonForegroundCheckedPressed
ThemeResources/Light.xaml|SplitButtonForegroundDisabled
ThemeResources/Light.xaml|SplitButtonForegroundPointerOver
ThemeResources/Light.xaml|SplitButtonForegroundPressed
ThemeResources/Light.xaml|SplitButtonForegroundSecondary
ThemeResources/Light.xaml|SplitButtonForegroundSecondaryPressed
ThemeResources/Light.xaml|SplitButtonInAppBarUnfocusedPointerOver
ThemeResources/Light.xaml|SplitViewCompactPaneThemeLength
ThemeResources/Light.xaml|SplitViewLeftBorderThemeThickness
ThemeResources/Light.xaml|SplitViewLightDismissOverlayBackground
ThemeResources/Light.xaml|SplitViewOpenPaneThemeLength
ThemeResources/Light.xaml|SplitViewRightBorderThemeThickness
ThemeResources/Light.xaml|StatusBarItemBackground
ThemeResources/Light.xaml|StatusBarItemBackgroundDisabled
ThemeResources/Light.xaml|StatusBarItemForegroundDisabled
ThemeResources/Light.xaml|SubtleButtonBackground
ThemeResources/Light.xaml|SubtleButtonBackgroundDisabled
ThemeResources/Light.xaml|SubtleButtonBackgroundPointerOver
ThemeResources/Light.xaml|SubtleButtonBackgroundPressed
ThemeResources/Light.xaml|SubtleButtonBorderBrush
ThemeResources/Light.xaml|SubtleButtonBorderBrushDisabled
ThemeResources/Light.xaml|SubtleButtonBorderBrushPointerOver
ThemeResources/Light.xaml|SubtleButtonBorderBrushPressed
ThemeResources/Light.xaml|SubtleButtonForeground
ThemeResources/Light.xaml|SubtleButtonForegroundDisabled
ThemeResources/Light.xaml|SubtleButtonForegroundPointerOver
ThemeResources/Light.xaml|SubtleButtonForegroundPressed
ThemeResources/Light.xaml|SubtleFillColorDisabled
ThemeResources/Light.xaml|SubtleFillColorDisabledBrush
ThemeResources/Light.xaml|SubtleFillColorSecondary
ThemeResources/Light.xaml|SubtleFillColorSecondaryBrush
ThemeResources/Light.xaml|SubtleFillColorTertiary
ThemeResources/Light.xaml|SubtleFillColorTertiaryBrush
ThemeResources/Light.xaml|SubtleFillColorTransparent
ThemeResources/Light.xaml|SubtleFillColorTransparentBrush
ThemeResources/Light.xaml|SurfaceStrokeColorDefault
ThemeResources/Light.xaml|SurfaceStrokeColorDefaultBrush
ThemeResources/Light.xaml|SurfaceStrokeColorFlyout
ThemeResources/Light.xaml|SurfaceStrokeColorFlyoutBrush
ThemeResources/Light.xaml|SurfaceStrokeColorInverse
ThemeResources/Light.xaml|SurfaceStrokeColorInverseBrush
ThemeResources/Light.xaml|SystemAccentColorDark1Brush
ThemeResources/Light.xaml|SystemAccentColorDark2Brush
ThemeResources/Light.xaml|SystemAccentColorDark3Brush
ThemeResources/Light.xaml|SystemAccentColorLight1Brush
ThemeResources/Light.xaml|SystemAccentColorLight2Brush
ThemeResources/Light.xaml|SystemAccentColorLight3Brush
ThemeResources/Light.xaml|SystemAltHighColor
ThemeResources/Light.xaml|SystemAltLowColor
ThemeResources/Light.xaml|SystemAltMediumColor
ThemeResources/Light.xaml|SystemAltMediumHighColor
ThemeResources/Light.xaml|SystemAltMediumLowColor
ThemeResources/Light.xaml|SystemBaseHighColor
ThemeResources/Light.xaml|SystemBaseLowColor
ThemeResources/Light.xaml|SystemBaseMediumColor
ThemeResources/Light.xaml|SystemBaseMediumHighColor
ThemeResources/Light.xaml|SystemBaseMediumLowColor
ThemeResources/Light.xaml|SystemChromeAltLowColor
ThemeResources/Light.xaml|SystemChromeBlackHighColor
ThemeResources/Light.xaml|SystemChromeBlackLowColor
ThemeResources/Light.xaml|SystemChromeBlackMediumColor
ThemeResources/Light.xaml|SystemChromeBlackMediumLowColor
ThemeResources/Light.xaml|SystemChromeDisabledHighColor
ThemeResources/Light.xaml|SystemChromeDisabledLowColor
ThemeResources/Light.xaml|SystemChromeGrayColor
ThemeResources/Light.xaml|SystemChromeHighColor
ThemeResources/Light.xaml|SystemChromeLowColor
ThemeResources/Light.xaml|SystemChromeMediumColor
ThemeResources/Light.xaml|SystemChromeMediumHighColor
ThemeResources/Light.xaml|SystemChromeMediumLowColor
ThemeResources/Light.xaml|SystemChromeWhiteColor
ThemeResources/Light.xaml|SystemControlAcrylicElementBrush
ThemeResources/Light.xaml|SystemControlBackgroundAccentBrush
ThemeResources/Light.xaml|SystemControlBackgroundAccentRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundAltHighBrush
ThemeResources/Light.xaml|SystemControlBackgroundAltHighRevealBackgroundBrush
ThemeResources/Light.xaml|SystemControlBackgroundAltMediumBrush
ThemeResources/Light.xaml|SystemControlBackgroundAltMediumHighBrush
